x,y
714,2273
714,2272
715,2271
716,2269
717,2268
718,2267
719,2266
720,2264
721,2263
722,2262
723,2260
724,2259
725,2258
726,2256
727,2255
729,2254
730,2252
731,2251
732,2250
733,2248
734,2247
736,2245
737,2244
738,2243
739,2241
741,2240
742,2238
743,2237
745,2236
746,2234
747,2233
749,2231
750,2230
751,2228
753,2227
754,2226
756,2224
757,2223
759,2221
760,2220
761,2218
763,2217
764,2215
766,2214
768,2212
769,2211
771,2209
772,2208
774,2206
775,2205
777,2204
779,2202
780,2201
782,2199
784,2198
785,2196
787,2195
789,2193
790,2192
792,2190
794,2189
795,2187
797,2186
799,2184
801,2183
802,2181
804,2180
806,2178
808,2177
809,2175
811,2174
813,2173
815,2171
817,2170
819,2168
820,2167
822,2165
824,2164
826,2162
828,2161
830,2160
832,2158
833,2157
835,2155
837,2154
839,2152
841,2151
843,2150
845,2148
847,2147
849,2146
851,2144
853,2143
855,2142
857,2140
859,2139
861,2138
863,2136
865,2135
867,2134
869,2132
871,2131
873,2130
875,2128
877,2127
879,2126
881,2125
883,2123
885,2122
887,2121
889,2120
891,2119
893,2117
895,2116
897,2115
899,2114
901,2113
903,2112
905,2111
907,2109
909,2108
911,2107
913,2106
915,2105
917,2104
919,2103
921,2102
923,2101
925,2100
927,2099
929,2098
932,2097
934,2096
936,2095
938,2094
940,2093
942,2093
944,2092
946,2091
948,2090
950,2089
952,2088
954,2088
956,2087
958,2086
960,2085
962,2085
964,2084
966,2083
968,2083
970,2082
972,2081
974,2081
976,2080
978,2079
980,2079
982,2078
984,2078
986,2077
988,2077
990,2076
992,2076
994,2075
996,2075
998,2075
1000,2074
1002,2074
1004,2073
1006,2073
1008,2073
1010,2073
1012,2072
1014,2072
1015,2072
1017,2072
1019,2071
1021,2071
1023,2071
1025,2071
1027,2071
1029,2071
1031,2071
1033,2070
1034,2070
1036,2070
1038,2070
1040,2070
1042,2070
1044,2070
1046,2070
1047,2070
1049,2070
1051,2071
1053,2071
1055,2071
1057,2071
1058,2071
1060,2071
1062,2071
1064,2071
1066,2072
1068,2072
1069,2072
1071,2072
1073,2073
1075,2073
1077,2073
1078,2073
1080,2074
1082,2074
1084,2074
1086,2075
1087,2075
1089,2075
1091,2076
1093,2076
1095,2076
1096,2077
1098,2077
1100,2077
1102,2078
1103,2078
1105,2079
1107,2079
1109,2080
1111,2080
1112,2081
1114,2081
1116,2081
1118,2082
1119,2082
1121,2083
1123,2083
1125,2084
1126,2085
1128,2085
1130,2086
1132,2086
1134,2087
1135,2087
1137,2088
1139,2088
1141,2089
1142,2090
1144,2090
1146,2091
1148,2091
1149,2092
1151,2093
1153,2093
1155,2094
1156,2094
1158,2095
1160,2096
1162,2096
1163,2097
1165,2098
1167,2098
1169,2099
1170,2099
1172,2100
1174,2101
1176,2101
1178,2102
1179,2103
1181,2103
1183,2104
1185,2105
1186,2105
1188,2106
1190,2107
1192,2107
1193,2108
1195,2109
1197,2109
1199,2110
1201,2111
1202,2111
1204,2112
1206,2113
1208,2113
1210,2114
1211,2115
1213,2115
1215,2116
1217,2117
1219,2117
1220,2118
1222,2119
1224,2119
1226,2120
1228,2121
1229,2121
1231,2122
1233,2122
1235,2123
1237,2124
1239,2124
1240,2125
1242,2125
1244,2126
1246,2127
1248,2127
1250,2128
1252,2128
1253,2129
1255,2130
1257,2130
1259,2131
1261,2131
1263,2132
1265,2132
1267,2133
1268,2133
1270,2134
1272,2134
1274,2135
1276,2136
1278,2136
1280,2137
1282,2137
1284,2138
1285,2138
1287,2139
1289,2139
1291,2140
1293,2140
1295,2140
1297,2141
1299,2141
1301,2142
1303,2142
1305,2143
1306,2143
1308,2144
1310,2144
