x,y
2405,521
2407,520
2408,520
2410,519
2412,518
2413,518
2415,517
2417,516
2418,516
2420,515
2422,514
2423,514
2425,513
2427,513
2428,512
2430,511
2432,511
2434,510
2435,510
2437,509
2439,508
2441,508
2443,507
2444,507
2446,506
2448,506
2450,505
2452,505
2454,504
2456,504
2458,503
2459,503
2461,502
2463,501
2465,501
2467,501
2469,500
2471,500
2473,499
2475,499
2477,498
2479,498
2481,497
2483,497
2485,496
2487,496
2489,496
2491,495
2493,495
2495,494
2497,494
2499,493
2502,493
2504,493
2506,492
2508,492
2510,492
2512,491
2514,491
2516,490
2519,490
2521,490
2523,489
2525,489
2527,489
2530,488
2532,488
2534,488
2536,488
2538,487
2541,487
2543,487
2545,486
2547,486
2550,486
2552,486
2554,485
2557,485
2559,485
2561,485
2564,484
2566,484
2568,484
2571,484
2573,483
2575,483
2578,483
2580,483
2582,483
2585,482
2587,482
2589,482
2592,482
2594,482
2597,481
2599,481
2602,481
2604,481
2606,481
2609,481
2611,480
2614,480
2616,480
2619,480
2621,480
2624,480
2626,480
2629,480
2631,480
2634,479
2636,479
2639,479
2641,479
2644,479
2646,479
2649,479
2651,479
2654,479
2657,479
2659,479
2662,479
2664,479
2667,479
2669,479
2672,479
2675,478
2677,478
2680,478
2682,478
2685,478
2688,478
2690,478
2693,478
2695,478
2698,478
2701,479
2703,479
2706,479
2709,479
2711,479
2714,479
2717,479
2719,479
2722,479
2725,479
2727,479
2730,479
2733,479
2735,479
2738,479
2741,479
2744,479
2746,480
2749,480
2752,480
2754,480
2757,480
2760,480
2763,480
2765,480
2768,480
2771,481
2774,481
2776,481
2779,481
2782,481
2785,481
2787,482
2790,482
2793,482
2796,482
2798,482
2801,482
2804,483
2807,483
2809,483
2812,483
2815,483
2818,484
2821,484
2823,484
2826,484
2829,484
2832,485
2834,485
2837,485
2840,485
2843,486
2846,486
2848,486
2851,486
2854,487
2857,487
2860,487
2863,487
2865,488
2868,488
2871,488
2874,488
2877,489
2879,489
2882,489
2885,490
2888,490
2891,490
2894,491
2896,491
2899,491
2902,492
2905,492
2908,492
2911,493
2913,493
2916,493
2919,494
2922,494
2925,494
2927,495
2930,495
2933,495
2936,496
2939,496
2942,496
2944,497
2947,497
2950,497
2953,498
2956,498
2959,499
2961,499
2964,499
2967,500
2970,500
2973,501
2976,501
2978,501
2981,502
2984,502
2987,503
2990,503
2993,504
2995,504
2998,504
3001,505
3004,505
3007,506
3009,506
3012,507
3015,507
3018,508
3021,508
3024,509
