x,y
2952,773
2954,773
2956,774
2958,774
2960,774
2962,775
2963,775
2965,775
2967,776
2969,776
2971,776
2973,777
2975,777
2977,777
2979,778
2981,778
2983,778
2985,779
2987,779
2989,780
2991,780
2993,780
2995,781
2997,781
2999,781
3001,782
3003,782
3005,782
3007,783
3009,783
3011,784
3013,784
3015,784
3017,785
3019,785
3021,786
3023,786
3025,786
3026,787
3028,787
3030,788
3032,788
3034,788
3036,789
3038,789
3040,790
3042,790
3044,791
3046,791
3048,791
3050,792
3052,792
3054,793
3056,793
3058,794
3060,794
3062,794
3064,795
3066,795
3068,796
3070,796
3072,797
3074,797
3076,798
3078,798
3080,799
3082,799
3084,800
3086,800
3088,800
3090,801
3092,801
3094,802
3096,802
3098,803
3100,803
3102,804
3104,804
3106,805
3108,805
3110,806
3112,806
3114,807
3116,807
3118,808
3120,808
3122,809
3124,810
3126,810
3128,811
3130,811
3132,812
3134,812
3136,813
3138,813
3140,814
3142,814
3144,815
3146,815
3148,816
3150,817
3153,817
3155,818
3157,818
3159,819
3161,819
3163,820
3165,820
3167,821
3169,822
3171,822
3173,823
3175,823
3177,824
3179,825
3181,825
3183,826
3185,826
3187,827
3189,827
3191,828
3193,829
3195,829
3197,830
3199,830
3201,831
3203,832
3205,832
3207,833
3209,834
3211,834
3213,835
3215,835
3217,836
3219,837
3221,837
3223,838
3225,839
3227,839
3229,840
3231,841
3233,841
3235,842
3237,843
3239,843
3241,844
3244,844
3246,845
3248,846
3250,846
3252,847
3254,848
3256,848
3258,849
3260,850
3262,851
3264,851
3266,852
3268,853
3270,853
3272,854
3274,855
3276,855
3278,856
3280,857
3282,857
3284,858
3286,859
3288,860
3290,860
3292,861
3294,862
3296,862
3298,863
3300,864
3302,865
3304,865
3306,866
3308,867
3310,868
3312,868
3315,869
3317,870
3319,871
3321,871
3323,872
3325,873
3327,874
3329,874
3331,875
3333,876
3335,877
3337,877
3339,878
3341,879
3343,880
3345,880
3347,881
3349,882
3351,883
3353,884
3355,884
3357,885
3359,886
3361,887
3363,888
3365,888
3367,889
3369,890
3371,891
3373,892
3375,892
3377,893
3379,894
3381,895
3383,896
3385,896
3387,897
3389,898
3392,899
3394,900
3396,901
3398,901
3400,902
3402,903
3404,904
3406,905
3408,906
3410,906
3412,907
3414,908
3416,909
3418,910
3420,911
3422,912
3424,912
3426,913
3428,914
3430,915
3432,916
3434,917
3436,918
3438,919
